state_label,mean_wrench_norm,std_wrench_norm,mean_tau_ext_norm,std_tau_ext_norm,mean_ee_vz,std_ee_vz,count
BASELINE,5.1213607236572,0.09243820619420137,1.90451213079568,0.06473176407581742,-0.0001322298103401048,0.0014608896317387565,1132
CLOSING,5.113025130860834,0.07202222206875378,1.8952288297189448,0.05621523968111727,1.4556644548098431e-05,0.001286036247878046,180
CLOSING_COMMAND,5.185145316296667,0.0703337127046734,1.9025073697811108,0.07314828267286054,-0.0004824775874894,0.0016059436426113793,9
CONTACT,5.2922013385912585,0.09826753203411386,2.0285971759486223,0.06267733928247785,-3.597157450817822e-05,0.0013194408568915521,1089
CONTACT_CONFIRMED,4.783198392029999,0.26064571092333816,1.5162204051091592,0.25244360581443936,-3.6189029033829325e-05,0.0018084997912010195,119
EVALUATE,5.831020793857378,0.09695641916349712,2.0046976995714223,0.052109394939788306,6.690747752758707e-05,0.0013305073958361478,225
GRASP_1,4.605952994472933,0.1943410565453661,1.3632087859272692,0.18881117913349027,0.0001046570546009785,0.0009846054204458695,791
GRASP_2,4.693292770623975,0.1237633154755412,1.467224947760236,0.11042876572765077,3.220177890930715e-05,0.0010218896596754328,805
GRASP_3,4.556995234093707,0.10404181823518259,1.3173755659783104,0.09247364116957361,1.562511809460682e-05,0.00113360651341924,793
GRASP_4,4.704022339602678,0.11729854709633668,1.4891370333831664,0.10941565413373024,3.847348603552453e-06,0.0010060988415875399,818
GRASP_5,4.6958300008221014,0.10246541047036872,1.4743912234773588,0.07323561399339797,-3.37123699210142e-05,0.0010965695527449895,814
GRASP_6,4.722874013069246,0.09615510885913087,1.4879258863706801,0.07723666480799277,6.886554988173831e-05,0.001103733191851845,809
UPLIFT,5.53788130701819,0.4074943795131658,1.9491614547601428,0.18305305133608546,0.010505363911145265,0.0056533781764310665,210
