state_label,mean_wrench_norm,std_wrench_norm,mean_tau_ext_norm,std_tau_ext_norm,mean_ee_vz,std_ee_vz,count
BASELINE,4.881070711107277,0.04932672271955053,1.8281173415332497,0.030373102817559096,-4.322506585721452e-05,0.0008617271427306036,1157
CLOSING,4.890096044396178,0.06119668236276895,1.823866292756752,0.037709581534605886,7.286541063104669e-05,0.0009100824328918422,157
CONTACT,5.471410219489765,0.04949173131046806,1.90392039410903,0.033533477803198194,7.93839686545688e-06,0.0009150234462543214,1103
CONTACT_CONFIRMED,3.9813181439014746,0.5218684431229348,1.2221983457770884,0.24444118027220443,9.087714507887757e-05,0.001920738996231406,373
GRASP_1,3.9485295944796106,0.401406358374773,1.229938300138052,0.1739653842277612,4.9274616666154226e-05,0.0008811888431667828,770
GRASP_10,4.1859956678880925,0.20504220045691568,1.2965890420412836,0.09378317737040641,3.9334419693690925e-06,0.0009618225938231403,818
GRASP_2,3.887302817749868,0.2874772174816803,1.156897914598421,0.13805884409127409,-6.032774133480989e-05,0.0008462196122125158,836
GRASP_3,3.94494135580816,0.26691107113193724,1.1764163445152542,0.13132313993916844,8.76902635043171e-06,0.0011240873966667185,826
GRASP_4,4.061404159784037,0.2635137179109635,1.2417370715015585,0.12105135088793996,9.551742467779963e-06,0.0010172215137548436,815
GRASP_5,4.164515364744377,0.19987200184534462,1.2887865983079245,0.09263900912677517,7.157726004040505e-06,0.0011853893228294485,795
GRASP_6,4.146453086539137,0.1985033504592356,1.2783250580162515,0.08552416378740148,-3.0507356639396232e-05,0.001083330093018152,811
GRASP_7,3.900538761008911,0.2848782874428521,1.1259538001072975,0.13283010978105744,-1.3853789175571156e-05,0.0009520393076649278,790
GRASP_8,4.155087180644854,0.22002716719837628,1.2990768953159746,0.10206172051694297,2.2254127097357586e-05,0.0012390950815108096,785
GRASP_9,3.932453087326937,0.28058134574889115,1.1310202070018724,0.13278686529913436,-1.6609487771027012e-05,0.0010956917977165833,777
