state_label,mean_wrench_norm,std_wrench_norm,mean_tau_ext_norm,std_tau_ext_norm,mean_ee_vz,std_ee_vz,count
BASELINE,4.864593722196239,0.029763064285356786,1.8365633676326345,0.0189584935350379,-1.0832885258285582e-05,0.0007025316700256261,1154
CLOSING,4.873040675319226,0.035098525291821996,1.8236059076098894,0.0374998947192611,0.00010247003079382867,0.0006959255172850548,181
CONTACT,4.859301441549459,0.06478722708496218,1.7435661105741336,0.04222120491848167,-0.00010940603333933169,0.0010716266637525074,1108
CONTACT_CONFIRMED,4.657767346956307,0.31316126080322776,1.5859272915565539,0.21924093021566518,1.7991487315026603e-05,0.002906229906958201,65
EVALUATE,5.396265056111552,0.10292684268678795,1.8408751859221462,0.0491339028837213,0.0001275038057480184,0.0010177938209905747,219
GRASP_1,4.269960182091885,0.1794955440376227,1.224357027084856,0.1522991545693675,8.789100945851348e-05,0.001248119365499593,764
GRASP_2,4.370496319644605,0.11354428519424796,1.2953613180914931,0.09788640093639123,-1.8507204107327025e-05,0.0009340861794433885,797
GRASP_3,4.367494390065564,0.09284662878087974,1.2892576657280608,0.062352048451576034,7.61472207884696e-05,0.0011234951342036878,789
GRASP_4,4.210539301691928,0.13108062294303885,1.1610048033820777,0.10106594189311935,-1.3220076256307042e-06,0.0009271198456501622,799
GRASP_5,4.283671628400419,0.1344582537916347,1.193349858215413,0.11515395126770747,-0.00010431507616513454,0.0011772697132368549,811
GRASP_6,4.402095279916352,0.10981962352017391,1.2803937674752386,0.09051189920817046,3.7662067807239947e-06,0.0007960733642502261,817
GRASP_7,4.418279566928929,0.09709301030834623,1.2878133813560224,0.06716883676166675,1.676946395972066e-05,0.0008335156633649751,812
GRASP_8,4.402357056368964,0.10416196124383413,1.2845594966272873,0.06701562301457097,2.2266022886924676e-05,0.0007673972754369678,811
UPLIFT,5.349196092795733,0.4768728869172761,1.8015680217695555,0.2214755820356497,0.009509721492878497,0.005830420597690804,225
