state_label,mean_wrench_norm,std_wrench_norm,mean_tau_ext_norm,std_tau_ext_norm,mean_ee_vz,std_ee_vz,count
BASELINE,4.802371810077576,0.07606236210594487,1.6546535971480156,0.044582102685165104,2.7852344365210918e-05,0.001021887984245985,1159
CLOSING,4.793402012288446,0.06404915561740979,1.6458511146254853,0.04603815364240244,0.00012469210991630214,0.00110672482238479,206
CONTACT,4.902433299843528,0.033353470219331036,1.7262978114189882,0.0225978143264422,-6.422790809639537e-06,0.0007460345222684787,1097
CONTACT_CONFIRMED,4.420452546083571,0.34266999652584007,1.368090869591098,0.23617481211675434,0.00030789067073717154,0.0025145691537021243,112
EVALUATE,5.384817814976471,0.11467283240207371,1.834542985045928,0.05263552360210361,0.00011654397093342718,0.0011639356705855244,221
GRASP_1,4.034014296867346,0.24910662670390255,1.0897642647551231,0.180053521735023,6.773359688485987e-05,0.0008836569075873498,780
GRASP_2,4.066551885501095,0.16162105311175187,1.0851045259133676,0.11446432522605282,4.755091277346072e-05,0.0013220522491225154,767
GRASP_3,4.204907575463021,0.14333531665371405,1.1801646170521214,0.10005849011428194,3.910035813349659e-05,0.0011417101541510333,791
GRASP_4,4.218650339639925,0.1238614006440127,1.1756011578925105,0.0838678636445732,2.3364157904728733e-05,0.0011859455257806155,799
GRASP_5,4.121740460248101,0.16026424792667596,1.1349606506330496,0.1024369469600125,-1.2925475566124125e-06,0.0012355391354498724,806
GRASP_6,4.1855467918137075,0.10754245232329948,1.1656521311691135,0.07378628077118105,2.308084841067392e-05,0.0008721404140058147,801
GRASP_7,4.217006815919314,0.09531659157077668,1.173794329519694,0.07244678797033716,-3.939076677597342e-05,0.0008892799388328708,817
GRASP_8,4.193569163942281,0.10692299325631759,1.1674549979896616,0.07947721580516622,-5.868724411255192e-06,0.000954455028633077,798
UPLIFT,5.371955403066304,0.5048714527176243,1.7702564494745023,0.23767889466901865,0.009560940934262702,0.00572616979784581,211
