state_label,mean_wrench_norm,std_wrench_norm,mean_tau_ext_norm,std_tau_ext_norm,mean_ee_vz,std_ee_vz,count
BASELINE,4.998355017879396,0.04995598967800146,1.7466401280309674,0.027441225623409005,-6.819797916127109e-06,0.0008941029969733679,1158
CLOSING,4.970506918679882,0.06716324437185174,1.7336804683302351,0.04020514202484879,5.290416898343308e-05,0.0008895001628264935,170
CONTACT,5.1978246661558085,0.07822609989532361,1.9030210308241735,0.04581313915812376,8.416395711348753e-05,0.0010441169195561364,1095
CONTACT_CONFIRMED,4.463161780617508,0.2801387820667195,1.339375527799823,0.19964517464753173,-4.382861909560372e-05,0.001697189794562808,333
EVALUATE,5.874451359337747,0.0836149071087851,2.008505171407653,0.04671379684089446,1.1879150260615975e-06,0.0013376517425945946,213
GRASP_1,4.345967067884306,0.2356503650029631,1.2748930565128864,0.1699652688554251,-1.4861843572134999e-05,0.001233764653233251,757
GRASP_10,4.5586960282674145,0.1406270945850405,1.4027855858227236,0.10080438680085484,-6.711764473224546e-05,0.0014281325640258644,793
GRASP_2,4.536292280650757,0.1936807924981249,1.4022684911963026,0.1323117004458314,-8.411994253984793e-05,0.0013778112188907808,806
GRASP_3,4.542948220736983,0.15286989123512226,1.391739207133802,0.10660308357369079,7.078167930897746e-05,0.0014862871586850176,789
GRASP_4,4.352565898215505,0.18803536908344906,1.2601040259551664,0.1319921095740851,2.1716671254553942e-05,0.001386529995262499,823
GRASP_5,4.586573274779556,0.1504443604998244,1.413442178548339,0.11292676517071228,-2.552669733031856e-05,0.0012052634891129988,811
GRASP_6,4.570697788666327,0.15063000679096403,1.407802115759091,0.10000616483440203,5.725152300411017e-05,0.001474686542310468,825
GRASP_7,4.565732253598253,0.11422551831983557,1.410437245169625,0.08369873112262687,-4.664403221716832e-05,0.001284726060839534,773
GRASP_8,4.568298420476115,0.14133443441816573,1.4133159248235034,0.0967977045435632,9.915258482020522e-05,0.0014910786885974278,785
GRASP_9,4.546781775575622,0.13510017689045942,1.3948602489840098,0.09033173562660572,1.0001847164646334e-05,0.001385474414622897,788
UPLIFT,5.609420258518745,0.49052575828645645,1.9229961768432287,0.21491656833899142,0.009790658457778134,0.005764109215097431,223
