state_label,mean_wrench_norm,std_wrench_norm,mean_tau_ext_norm,std_tau_ext_norm,mean_ee_vz,std_ee_vz,count
BASELINE,4.8696105777263945,0.022520645526276424,1.8386466222557598,0.022264953863721678,1.786216899440598e-05,0.000774431190562643,1165
CLOSING,4.88144287429118,0.022223302641000798,1.8343276273726403,0.03399426997671801,-2.1217007742857418e-05,0.0007823059161538979,178
CONTACT,5.428436176608459,0.03981160894464387,1.9127830237675068,0.028912541331201226,-1.8612223515104446e-05,0.0008639004792304474,1103
CONTACT_CONFIRMED,4.342230736741556,0.5877333360677435,1.3600024073800556,0.29443593365093046,6.981294930010338e-05,0.002155180812865003,180
EVALUATE,8.374243665915733,0.14348688104844218,3.7452496507250457,0.07071895023172071,0.0004957271589232991,0.0016596947337742952,218
GRASP_1,3.9111713968879873,0.4283590161313821,1.2422002880191614,0.1865916651961124,8.5535477558554e-05,0.0012484215125691304,775
GRASP_2,3.80349501055789,0.3264990896081396,1.1700768904775731,0.14683071599362932,7.647787190723934e-05,0.0012613652548697403,820
GRASP_3,4.141853218444425,0.16400753761949277,1.2966837581552972,0.0800812871886375,-2.8965048759589043e-05,0.0008689587614955201,757
GRASP_4,4.16016416569371,0.23970036349080157,1.3220512247450444,0.10319348351664269,-5.084625134921538e-05,0.0009600801109643801,787
GRASP_5,4.134909050266255,0.2394595199401266,1.3169697666582323,0.10043994162042826,-1.941412341725364e-05,0.0008898012251595346,809
UPLIFT,7.653885591125841,1.5819998636420844,3.2783518515958416,0.8697253910640685,0.008909679176027436,0.0064795027858735015,214
