state_label,mean_wrench_norm,std_wrench_norm,mean_tau_ext_norm,std_tau_ext_norm,mean_ee_vz,std_ee_vz,count
BASELINE,3.7891941078230853,0.23304556942735233,1.595387310212657,0.13910216758785804,-0.0012705749979192104,0.003911476345045746,1640
CLOSING,3.8361388558080187,0.04498735254966059,1.6257363006054717,0.032334296318677534,-4.378357190172702e-05,0.0007889663985253067,212
CONTACT,3.7370723487726893,0.044683200114923105,1.5233960094152605,0.02735648135048004,2.236294209623222e-05,0.0008255861278424208,1112
CONTACT_CONFIRMED,3.5257118189988237,0.3172615903476283,1.2970671995863825,0.24916466509003962,0.00036910432977492545,0.0025822007047682865,102
EVALUATE,4.659852982187902,0.10621716360135877,1.6245293711753124,0.03956309966078297,5.392328562655827e-05,0.0011278743813587285,224
GRASP_1,3.247671818342711,0.17193843949679283,0.9695931852301813,0.174108231417895,6.544491825268227e-05,0.000921233995856703,557
GRASP_2,3.2342941962436362,0.09005496829660826,0.9913441271051875,0.04208656888375055,6.476626777230456e-05,0.00121287966917191,539
GRASP_3,3.1263983298587887,0.12413430754094466,0.9292881306832786,0.056613881181742515,-7.9361500552063e-06,0.0012184307645299603,578
GRASP_4,3.151443382529231,0.1046963767154478,0.9206377814876101,0.04520409373264284,7.424258353587928e-05,0.0012280411638828587,572
GRASP_5,3.1741752321272956,0.09263573208414702,0.9164550971570286,0.03962671814552381,4.836069108533973e-05,0.0009303866212274519,562
UPLIFT,4.400654439929296,0.5993764747225214,1.5447827310214086,0.25526055487640026,0.009415973467061639,0.005727609265507728,213
